emp_id,emp_name,gender,age,dept_id,dept_name,salary,bonus,hire_date,experience_years,performance_rating,is_promoted
7804,Deepak Kapoor,Female,58,102,HR,44154,5219.54,2015-04-14,37,1,0
7805,Manish Patel,Female,37,103,Finance,138038,27367.58,2022-12-07,2,1,1
7806,Vivek Bose,Female,29,104,Sales,75386,8807.99,2025-08-10,2,4,1
7807,Rakesh Khan,Female,56,102,HR,75349,13466.92,2024-04-16,28,4,0
7808,Rakesh Singh,Male,30,105,Marketing,53239,9679.17,2022-06-25,1,4,1
7809,Priya Patel,Male,47,104,Sales,125459,20974.15,2015-09-27,14,5,1
7810,Pooja Nair,Female,27,101,IT,73220,8981.59,2024-05-28,6,2,0
7811,Sanjay Bose,Female,42,105,Marketing,88803,12469.11,2021-10-09,16,2,0
7812,Swati Joshi,Male,45,106,Operations,96950,6736.32,2025-09-14,16,1,0
7813,Amit Gupta,Female,46,103,Finance,81771,9526.47,2022-10-04,5,1,0
7814,Rakesh Gupta,Female,33,103,Finance,145599,24170.34,2023-09-18,3,5,1
7815,Meera Iyer,Male,46,101,IT,59535,4014.01,2021-01-12,8,5,0
7816,Anjali Nair,Male,50,106,Operations,129413,9624.8,2017-03-31,22,5,1
7817,Vivek Rao,Female,31,104,Sales,44124,4188.54,2023-01-16,0,4,1
7818,Varun Bose,Male,31,103,Finance,128287,16052.8,2020-12-19,0,5,0
7819,Varun Verma,Male,30,101,IT,85216,14403.53,2024-12-26,10,2,1
7820,Arjun Patel,Male,60,101,IT,80741,13162.65,2019-12-29,9,2,1
7821,Manish Chopra,Male,34,104,Sales,40469,7729.97,2021-12-22,8,2,1
7822,Nisha Reddy,Female,32,101,IT,60718,6687.13,2017-07-22,5,3,1
7823,Arjun Mehta,Male,60,106,Operations,107596,18712.27,2023-10-01,28,3,1
7824,Rakesh Iyer,Female,33,106,Operations,105780,6061.86,2020-12-18,0,1,0
7825,Meera Joshi,Male,30,104,Sales,138591,24366.46,2015-06-15,3,4,1
7826,Rakesh Sharma,Female,51,107,Admin,41590,6477.83,2025-11-20,31,1,0
7827,Rakesh Kapoor,Male,50,103,Finance,149665,29231.84,2020-07-12,0,3,1
7828,Pooja Mehta,Male,37,104,Sales,105516,15574.95,2021-08-30,6,3,0
7829,Sneha Gupta,Female,60,102,HR,49646,3820.23,2024-06-27,30,4,0
7830,Aditya Das,Male,38,107,Admin,34562,5389.24,2014-11-11,2,2,1
7831,Neha Iyer,Female,50,107,Admin,39407,5840.68,2025-04-03,10,4,0
7832,Vivek Rao,Female,39,103,Finance,141906,21485.26,2023-06-10,13,2,1
7833,Sanjay Chopra,Female,39,101,IT,61955,4486.66,2015-03-14,0,2,0
7834,Meera Gupta,Female,29,101,IT,90827,5326.41,2017-02-24,3,2,0
7835,Sneha Mehta,Male,46,106,Operations,57559,5335.45,2014-06-09,5,2,0
7836,Rahul Nair,Male,38,105,Marketing,111287,15830.92,2019-03-13,6,2,0
7837,Swati Gupta,Male,44,107,Admin,31038,4148.48,2022-03-18,6,4,1
7838,Sneha Sharma,Female,43,102,HR,70900,12204.2,2016-08-31,4,4,1
7839,Rohit Kapoor,Male,31,106,Operations,110902,16791.62,2016-10-22,8,3,1
7840,Vivek Patel,Female,27,103,Finance,141405,23500.54,2022-11-28,5,1,0
7841,Sanjay Mehta,Male,53,107,Admin,49508,5706.15,2022-06-10,27,2,0
7842,Karan Sharma,Male,54,103,Finance,147207,13636.25,2019-05-23,28,3,0
7843,Divya Mehta,Male,52,101,IT,164963,27127.44,2015-10-31,6,3,0
7844,Swati Singh,Female,23,106,Operations,54121,10543.97,2023-06-12,0,1,1
7845,Swati Nair,Female,36,105,Marketing,46507,5882.21,2025-08-09,16,1,1
7846,Amit Kapoor,Male,41,104,Sales,60882,4651.28,2018-07-29,4,1,0
7847,Priya Reddy,Female,60,105,Marketing,67015,5265.84,2024-05-13,30,3,1
7848,Simran Reddy,Male,25,106,Operations,107814,21532.92,2017-11-13,3,4,0
7849,Neha Patel,Female,55,102,HR,38556,4823.51,2015-03-21,34,2,1
7850,Deepak Sharma,Male,43,103,Finance,64442,4297.85,2018-10-13,16,3,0
7851,Rahul Reddy,Female,52,106,Operations,81053,5357.3,2018-04-07,7,4,0
7852,Meera Bose,Male,21,101,IT,171697,11685.85,2019-12-18,1,1,1
7853,Deepak Nair,Male,48,106,Operations,54382,5762.74,2020-10-24,15,1,0
7854,Aditya Singh,Male,32,104,Sales,116728,19242.44,2017-12-06,6,1,0
7855,Deepak Das,Female,58,107,Admin,74620,14705.93,2024-01-21,5,5,1
7856,Nisha Khan,Female,60,104,Sales,50844,4863.11,2015-03-21,18,1,1
7857,Kavya Verma,Female,49,106,Operations,104520,7354.05,2021-07-25,21,1,0
7858,Nisha Patel,Female,39,106,Operations,95119,13244.46,2014-11-07,9,1,1
7859,Sneha Chopra,Female,32,103,Finance,85295,11862.56,2015-02-24,0,1,1
7860,Meera Reddy,Female,45,103,Finance,140510,11017.17,2022-11-28,8,5,1
7861,Imran Nair,Female,52,103,Finance,94287,17133.19,2014-05-03,29,2,0
7862,Manish Gupta,Male,43,106,Operations,111258,8669.03,2014-06-08,20,1,1
7863,Swati Gupta,Male,26,105,Marketing,42361,6082.13,2021-05-22,2,5,1
7864,Neha Gupta,Female,33,105,Marketing,72330,5074.52,2025-07-04,0,1,1
7865,Vivek Mehta,Male,21,102,HR,83840,5156.66,2017-11-30,1,5,0
7866,Manish Bose,Female,41,107,Admin,32741,2945.75,2019-05-13,1,5,1
7867,Amit Khan,Female,31,106,Operations,49523,3364.02,2023-11-12,10,3,0
7868,Vivek Kapoor,Female,44,107,Admin,73492,4815.93,2024-11-06,23,3,1
7869,Nisha Iyer,Male,57,106,Operations,100675,17843.49,2020-03-23,27,4,0
7870,Amit Das,Male,41,104,Sales,48312,7116.27,2015-08-08,11,4,0
7871,Manish Joshi,Male,32,102,HR,85631,9167.84,2014-04-01,10,1,1
7872,Imran Reddy,Female,52,106,Operations,56269,7861.07,2025-09-28,27,4,0
7873,Nisha Khan,Female,53,105,Marketing,56736,6117.43,2018-06-01,2,2,0
7874,Simran Iyer,Male,30,107,Admin,64693,5755.33,2023-08-09,8,2,0
7875,Nisha Rao,Male,52,102,HR,60910,5412.86,2022-11-06,15,2,0
7876,Karan Kapoor,Female,33,107,Admin,74525,11146.31,2025-11-14,8,2,0
7877,Rahul Das,Male,55,104,Sales,58365,4207.38,2015-03-16,16,5,1
7878,Karan Singh,Female,32,105,Marketing,108927,20926.27,2025-11-27,11,3,0
7879,Vivek Patel,Female,35,102,HR,75420,10987.92,2014-12-19,15,2,0
7880,Manish Kapoor,Male,26,104,Sales,76918,11338.16,2020-10-23,3,1,1
7881,Simran Iyer,Male,27,102,HR,43947,4919.27,2024-04-13,5,3,1
7882,Aditya Iyer,Male,45,102,HR,32007,3892.59,2024-07-04,1,5,0
7883,Varun Gupta,Female,38,103,Finance,144253,18072.72,2022-06-05,18,5,1
7884,Priya Kapoor,Female,60,101,IT,107115,20350.87,2023-10-21,25,1,1
7885,Manish Joshi,Female,28,103,Finance,155326,18494.04,2018-06-28,7,3,0
7886,Rakesh Singh,Female,24,106,Operations,94250,5070.58,2016-11-24,2,5,0
7887,Manish Khan,Male,56,104,Sales,42454,7546.97,2019-04-11,27,3,1
7888,Rohit Iyer,Female,35,102,HR,58665,10494.79,2017-02-14,13,4,1
7889,Vivek Chopra,Female,31,107,Admin,35310,3475.38,2016-09-14,10,1,0
7890,Karan Kapoor,Male,53,103,Finance,109874,10062.4,2020-09-23,16,1,0
7891,Sneha Rao,Female,23,104,Sales,93178,16585.35,2014-08-26,3,4,1
7892,Varun Rao,Female,45,101,IT,113511,20672.49,2024-09-22,7,2,0
7893,Sneha Joshi,Male,44,103,Finance,137069,9898.88,2021-08-22,10,3,1
7894,Simran Reddy,Female,58,106,Operations,117794,19426.79,2017-01-06,38,2,0
7895,Manish Joshi,Female,47,103,Finance,150210,20357.89,2022-05-06,22,2,0
7896,Amit Sharma,Female,51,103,Finance,136448,9373.65,2018-05-20,22,1,0
7897,Sneha Gupta,Male,27,103,Finance,107697,11333.24,2024-09-25,4,4,1
7898,Amit Iyer,Male,37,104,Sales,74313,5309.05,2017-05-13,16,1,0
7899,Karan Sharma,Female,52,103,Finance,81237,11638.36,2014-05-31,21,4,0
7900,Divya Bose,Male,32,105,Marketing,117843,19207.91,2024-01-25,12,5,0
7901,Kavya Joshi,Male,41,107,Admin,77702,4010.27,2024-09-08,15,2,1
7902,Rakesh Reddy,Female,58,101,IT,79983,12626.06,2018-08-11,18,3,1
7903,Amit Chopra,Male,41,103,Finance,136101,12549.67,2023-10-25,1,2,0
7904,Divya Verma,Female,37,101,IT,87114,4993.91,2022-07-27,13,5,0
7905,Deepak Joshi,Male,29,103,Finance,95356,12058.32,2025-08-19,4,5,0
7906,Aditya Iyer,Female,28,101,IT,54076,9264.89,2023-02-11,6,1,0
7907,Meera Sharma,Female,32,106,Operations,129143,18213.72,2020-08-28,1,3,0
7908,Karan Mehta,Male,51,104,Sales,135508,14132.03,2025-11-14,15,3,0
7909,Divya Joshi,Male,46,103,Finance,69034,10000.82,2015-08-22,4,5,1
7910,Manish Verma,Female,35,107,Admin,79451,3988.93,2025-01-26,6,2,1
7911,Sneha Gupta,Female,52,105,Marketing,87877,13341.97,2018-10-15,9,1,0
7912,Sneha Das,Female,58,105,Marketing,39521,4461.79,2023-03-30,2,4,1
7913,Aditya Iyer,Female,54,102,HR,50086,9977.45,2023-07-09,0,2,1
7914,Nisha Patel,Male,24,101,IT,168807,10875.69,2014-04-04,0,4,1
7915,Varun Rao,Female,31,102,HR,31081,2868.43,2025-05-14,8,4,0
7916,Priya Reddy,Female,48,104,Sales,45039,7004.3,2016-05-27,5,1,0
7917,Simran Khan,Female,50,106,Operations,80382,14488.17,2016-10-03,7,5,0
7918,Aditya Iyer,Female,22,103,Finance,106293,6081.32,2020-01-13,2,3,0
7919,Sanjay Singh,Male,58,104,Sales,50728,7037.75,2025-01-21,29,4,1
7920,Sneha Rao,Female,26,104,Sales,128815,8401.64,2018-02-13,1,5,0
7921,Rahul Iyer,Male,31,103,Finance,61605,4213.72,2021-01-17,2,2,1
7922,Priya Rao,Male,25,104,Sales,122564,10853.94,2018-02-08,0,5,1
7923,Priya Bose,Female,32,107,Admin,38969,2655.48,2022-07-28,11,3,1
7924,Neha Kapoor,Male,28,101,IT,81820,4438.77,2016-06-02,5,5,1
7925,Pooja Kapoor,Male,36,104,Sales,118972,15370.25,2016-05-17,3,4,1
7926,Pooja Patel,Female,52,107,Admin,75261,15045.85,2014-12-24,5,5,0
7927,Meera Nair,Female,24,106,Operations,117800,7848.27,2019-08-14,3,4,1
7928,Arjun Chopra,Female,44,107,Admin,31229,5794.22,2014-06-24,6,3,1
7929,Kavya Nair,Female,55,105,Marketing,92638,16119.25,2025-07-20,30,5,1
7930,Vivek Singh,Female,48,107,Admin,73715,13236.04,2022-06-26,25,4,1
7931,Pooja Kapoor,Female,34,106,Operations,128816,20989.81,2014-11-23,1,2,1
7932,Rahul Khan,Female,40,105,Marketing,115416,12215.48,2024-05-12,4,5,1
7933,Neha Joshi,Male,53,106,Operations,65271,11146.05,2018-01-19,7,1,1
7934,Manish Patel,Male,60,102,HR,51708,7440.31,2023-01-06,21,2,1
7935,Manish Sharma,Female,36,101,IT,135053,12937.56,2015-08-09,9,3,0
7936,Rakesh Iyer,Female,50,106,Operations,100481,15790.74,2015-02-24,29,1,0
7937,Priya Singh,Female,52,102,HR,31479,4658.83,2022-03-14,4,2,0
7938,Simran Chopra,Female,48,106,Operations,77275,14268.43,2025-12-29,10,3,0
7939,Anjali Sharma,Female,33,103,Finance,94696,13386.32,2019-07-24,2,3,0
7940,Arjun Gupta,Male,49,102,HR,59221,9416.94,2020-08-31,5,2,1
7941,Simran Kapoor,Female,22,104,Sales,76344,6915.92,2020-04-16,0,5,1
7942,Priya Singh,Female,26,101,IT,160669,23934.75,2015-12-18,2,4,0
7943,Rakesh Patel,Male,51,107,Admin,64657,7257.48,2022-10-03,5,1,1
7944,Divya Rao,Female,24,105,Marketing,65244,4551.53,2016-06-12,4,3,0
7945,Imran Khan,Male,35,104,Sales,44377,4486.5,2024-10-16,9,3,1
7946,Rohit Gupta,Female,50,101,IT,154254,18357.24,2016-05-11,6,3,0
7947,Anjali Reddy,Male,25,105,Marketing,112960,17344.09,2026-01-14,0,2,1
7948,Vivek Verma,Female,42,104,Sales,139747,12388.68,2016-12-08,6,5,1
7949,Vivek Gupta,Male,52,102,HR,44992,8152.56,2016-07-20,16,1,0
7950,Kavya Sharma,Female,51,105,Marketing,68725,8090.2,2025-02-24,22,1,1
7951,Anjali Reddy,Male,50,102,HR,39379,2453.19,2018-06-23,15,2,1
7952,Priya Rao,Female,26,103,Finance,134774,16623.67,2018-09-14,0,2,0
7953,Arjun Iyer,Female,22,101,IT,83599,8904.79,2024-02-15,1,3,0
7954,Vivek Patel,Male,31,104,Sales,119338,6810.9,2025-12-11,1,1,1
7955,Sanjay Sharma,Male,44,103,Finance,133953,13132.94,2022-07-08,13,1,0
7956,Divya Nair,Male,24,102,HR,37888,6367.98,2017-06-29,4,5,1
7957,Nisha Verma,Female,59,103,Finance,111341,9320.31,2014-04-18,21,3,0
7958,Rahul Sharma,Female,31,102,HR,42269,2972.57,2025-07-11,0,1,0
7959,Amit Gupta,Male,32,106,Operations,120996,11009.47,2026-01-11,7,2,1
7960,Rohit Joshi,Male,27,105,Marketing,85490,8223.6,2018-01-29,7,1,1
7961,Neha Kapoor,Male,53,103,Finance,131730,22343.26,2017-08-04,4,3,1
7962,Sneha Verma,Female,22,102,HR,60527,8954.43,2021-12-27,1,3,1
7963,Arjun Reddy,Female,44,101,IT,68351,5241.67,2017-06-04,10,3,0
7964,Rahul Mehta,Female,21,101,IT,58512,10713.37,2017-08-31,1,4,1
7965,Sanjay Reddy,Female,53,106,Operations,86805,10865.8,2023-12-23,1,3,1
7966,Nisha Singh,Male,53,102,HR,86672,15745.07,2024-10-01,14,5,0
7967,Vivek Chopra,Female,21,106,Operations,109102,16266.39,2025-05-16,0,5,0
7968,Simran Iyer,Male,49,107,Admin,77299,11282.25,2018-03-28,15,5,0
7969,Sneha Mehta,Male,58,103,Finance,85083,11971.59,2020-06-04,7,2,0
7970,Manish Singh,Female,59,102,HR,67531,6240.91,2020-03-24,16,2,1
7971,Kavya Sharma,Female,55,101,IT,161401,18134.17,2019-04-30,19,4,0
7972,Aditya Khan,Female,39,103,Finance,96153,17672.75,2015-03-27,15,1,1
7973,Arjun Iyer,Female,49,101,IT,60384,6480.11,2023-06-20,21,3,0
7974,Anjali Singh,Female,26,105,Marketing,114857,20757.6,2020-06-02,3,5,0
7975,Neha Iyer,Female,45,101,IT,58898,9743.29,2019-02-04,9,4,0
7976,Varun Sharma,Female,37,106,Operations,120793,21936.3,2015-09-15,0,5,1
7977,Rahul Kapoor,Male,27,101,IT,126963,13708.48,2015-04-14,1,5,1
7978,Amit Reddy,Male,33,107,Admin,38166,5682.3,2025-09-02,1,2,0
7979,Varun Nair,Male,47,102,HR,61992,5782.14,2021-05-04,22,3,0
7980,Meera Das,Female,46,105,Marketing,102140,16361.13,2018-06-17,21,4,1
7981,Swati Khan,Female,27,105,Marketing,54664,10192.47,2022-09-23,3,1,0
7982,Kavya Das,Female,57,103,Finance,158578,11392.06,2014-10-22,33,2,1
7983,Rakesh Bose,Female,39,107,Admin,63873,5291.28,2018-09-10,17,2,1
7984,Sneha Khan,Female,58,101,IT,52632,9156.27,2021-09-21,30,4,0
7985,Anjali Iyer,Male,38,102,HR,67307,5395.83,2016-02-28,18,3,0
7986,Rohit Chopra,Female,59,102,HR,87061,15863.89,2017-11-27,0,1,1
7987,Aditya Singh,Female,50,101,IT,64525,12439.48,2024-10-05,29,5,0
7988,Vivek Reddy,Male,45,101,IT,65242,4168.49,2026-02-07,12,2,1
7989,Rohit Sharma,Female,58,104,Sales,74911,4545.72,2015-02-13,35,4,1
7990,Rakesh Mehta,Male,37,101,IT,116394,13949.79,2019-03-10,10,1,1
7991,Meera Sharma,Female,56,101,IT,137590,12058.16,2016-01-23,20,3,0
7992,Nisha Singh,Female,52,105,Marketing,94842,11563.53,2025-03-21,25,2,0
7993,Karan Chopra,Female,41,107,Admin,55647,7839.21,2020-07-13,7,1,0
7994,Meera Singh,Male,26,103,Finance,144861,21029.53,2026-02-05,5,2,1
7995,Nisha Nair,Male,53,107,Admin,72883,5762.79,2018-06-06,3,4,1
7996,Manish Kapoor,Male,56,101,IT,165284,25178.94,2025-06-07,5,2,1
7997,Arjun Singh,Male,48,103,Finance,146435,27711.61,2014-05-19,26,5,1
7998,Meera Chopra,Female,52,106,Operations,45890,8611.77,2015-02-18,0,5,0
7999,Priya Gupta,Female,21,105,Marketing,61397,9033.96,2022-10-04,0,4,0
8000,Vivek Nair,Female,49,106,Operations,46544,8780.58,2019-11-19,14,2,1
8001,Manish Verma,Male,46,104,Sales,40923,2439.07,2015-04-30,1,5,1
8002,Imran Reddy,Male,52,107,Admin,53675,3390.85,2023-01-11,20,2,1
8003,Rakesh Nair,Female,53,101,IT,90625,8622.94,2025-04-27,21,5,0
8004,Aditya Reddy,Female,42,102,HR,50836,2844.43,2015-08-20,12,4,1
8005,Rakesh Kapoor,Male,21,103,Finance,137188,14105.36,2024-11-13,1,1,0
8006,Varun Chopra,Male,25,103,Finance,137189,22049.33,2022-12-03,5,2,1
8007,Deepak Nair,Male,35,107,Admin,70505,4351.88,2019-10-01,12,1,1
8008,Rahul Khan,Female,39,103,Finance,143913,18745.49,2016-08-11,5,2,0
8009,Simran Kapoor,Male,22,107,Admin,40644,6985.36,2025-04-14,1,2,0
8010,Amit Verma,Male,57,101,IT,113297,16951.66,2019-07-20,32,5,0
8011,Imran Chopra,Female,49,102,HR,32694,5390.32,2022-11-08,14,1,0
8012,Priya Patel,Male,25,103,Finance,142184,9875.11,2017-12-17,5,3,0
8013,Rohit Joshi,Male,44,103,Finance,146640,27894.26,2020-03-30,21,4,0
8014,Varun Gupta,Male,53,106,Operations,102717,10787.27,2023-10-17,1,3,1
8015,Divya Das,Male,40,102,HR,30679,5067.24,2021-04-10,1,4,0
8016,Imran Rao,Female,44,106,Operations,123629,7264.87,2014-10-06,23,4,1
8017,Meera Patel,Male,31,102,HR,52222,3674.91,2019-06-17,0,2,1
8018,Rohit Bose,Female,48,104,Sales,96175,13863.23,2014-10-31,27,2,1
8019,Kavya Iyer,Male,58,106,Operations,80577,6809.18,2024-11-24,34,1,1
8020,Rohit Rao,Female,27,102,HR,56483,9834.43,2019-12-19,5,1,0
8021,Pooja Chopra,Female,50,104,Sales,110470,6307.05,2023-04-16,13,2,1
8022,Rohit Joshi,Male,56,105,Marketing,117646,15242.42,2017-11-11,26,2,1
8023,Karan Das,Male,54,107,Admin,36196,6234.72,2019-06-30,7,1,0
8024,Rakesh Mehta,Female,59,105,Marketing,45432,8144.96,2021-08-05,9,3,0
8025,Manish Kapoor,Male,25,104,Sales,133616,15946.09,2024-02-29,1,4,0
8026,Simran Verma,Male,39,106,Operations,96122,16167.08,2019-06-13,10,2,0
8027,Swati Kapoor,Male,26,105,Marketing,92562,8511.25,2024-07-16,6,4,1
8028,Kavya Gupta,Male,27,104,Sales,48817,4267.23,2016-10-27,5,2,0
8029,Anjali Rao,Female,25,104,Sales,120494,12131.0,2014-03-11,0,3,1
8030,Amit Joshi,Female,42,101,IT,139572,25174.39,2014-12-26,2,5,0
8031,Meera Joshi,Male,42,104,Sales,127523,6984.45,2023-01-27,10,3,0
8032,Meera Das,Male,52,107,Admin,45928,7035.03,2022-04-14,14,2,1
8033,Varun Gupta,Female,53,105,Marketing,83166,14371.57,2022-08-08,15,2,1
8034,Aditya Nair,Male,41,102,HR,39723,3033.61,2022-01-09,20,1,0
8035,Manish Bose,Male,54,102,HR,30228,5952.35,2022-01-29,29,4,1
8036,Rakesh Sharma,Male,60,105,Marketing,92630,4717.2,2014-06-20,0,1,0
8037,Vivek Nair,Male,39,102,HR,43149,2858.12,2022-01-24,14,3,1
8038,Swati Patel,Male,35,102,HR,88635,12213.47,2014-05-27,8,4,0
8039,Swati Khan,Female,41,106,Operations,101553,13419.77,2021-02-25,9,1,1
8040,Varun Khan,Female,27,101,IT,132132,25480.88,2025-06-30,1,2,0
8041,Pooja Joshi,Female,42,103,Finance,96398,6852.16,2019-08-10,9,3,0
8042,Deepak Mehta,Female,49,106,Operations,121330,14243.75,2020-09-19,19,2,0
8043,Meera Mehta,Female,30,101,IT,83272,4344.72,2018-01-31,3,3,0
8044,Pooja Singh,Male,36,105,Marketing,42510,8235.17,2018-11-13,1,1,1
8045,Priya Joshi,Female,29,107,Admin,65606,8639.46,2016-03-01,7,3,0
8046,Aditya Gupta,Female,52,103,Finance,94766,17068.62,2025-09-23,22,1,0
8047,Priya Nair,Male,53,106,Operations,106330,6140.77,2017-07-01,29,4,0
8048,Neha Nair,Male,54,105,Marketing,105081,20489.22,2024-07-04,27,5,0
8049,Anjali Joshi,Female,22,107,Admin,31464,4759.61,2020-01-06,2,3,0
8050,Simran Nair,Female,29,107,Admin,73717,12815.99,2023-04-29,4,4,1
8051,Anjali Singh,Male,22,107,Admin,60390,5777.33,2017-02-19,0,3,1
8052,Meera Rao,Male,51,105,Marketing,43409,6364.47,2019-05-24,21,1,0
8053,Simran Singh,Female,33,106,Operations,77501,12835.81,2018-12-23,4,5,1
8054,Kavya Singh,Female,42,106,Operations,125930,14568.71,2025-09-17,0,2,0
8055,Priya Bose,Male,27,101,IT,71217,7526.35,2024-10-20,0,4,1
8056,Deepak Mehta,Female,50,104,Sales,71929,8679.65,2022-11-07,30,3,0
8057,Karan Rao,Male,43,107,Admin,55624,6067.52,2024-09-09,2,3,1
8058,Varun Patel,Female,57,107,Admin,54471,7400.13,2018-07-05,13,5,0
8059,Swati Mehta,Male,40,103,Finance,124512,11431.03,2017-07-29,20,3,1
8060,Amit Bose,Female,23,101,IT,143452,15312.97,2020-07-24,0,5,1
8061,Arjun Bose,Male,50,105,Marketing,104441,14811.51,2016-12-16,4,2,1
8062,Nisha Rao,Male,37,106,Operations,46624,6085.01,2018-09-24,12,2,1
8063,Swati Mehta,Female,43,107,Admin,55287,7223.89,2020-04-17,23,1,0
8064,Sanjay Chopra,Male,36,107,Admin,56188,7019.84,2020-01-06,0,1,1
8065,Simran Iyer,Male,34,107,Admin,73911,10855.39,2018-08-07,0,5,0
8066,Sneha Bose,Male,46,101,IT,155923,24746.12,2023-07-13,15,3,1
8067,Karan Rao,Female,57,106,Operations,69048,5543.74,2018-01-21,15,5,1
8068,Pooja Chopra,Female,39,102,HR,86470,15742.95,2022-04-29,11,3,0
8069,Varun Chopra,Female,29,103,Finance,65662,5381.58,2021-11-16,7,3,1
8070,Rohit Patel,Male,33,102,HR,69295,10735.71,2015-08-16,2,2,1
8071,Divya Verma,Female,48,103,Finance,105189,13552.44,2017-06-03,19,2,0
8072,Rakesh Iyer,Male,45,105,Marketing,76263,9355.32,2019-10-11,0,5,1
8073,Rahul Mehta,Male,51,102,HR,44301,3826.81,2016-08-03,15,1,1
8074,Simran Das,Female,46,106,Operations,81550,11170.95,2022-06-21,22,5,1
8075,Divya Khan,Male,48,107,Admin,73203,11627.15,2017-11-29,28,3,1
8076,Karan Joshi,Female,45,104,Sales,41914,8049.58,2025-07-10,11,1,0
8077,Deepak Iyer,Female,53,107,Admin,75240,6613.58,2015-04-23,6,4,1
8078,Rahul Chopra,Female,47,101,IT,153320,23148.94,2025-11-04,26,1,0
8079,Arjun Patel,Female,59,102,HR,54705,8862.84,2014-09-13,38,3,0
8080,Simran Patel,Male,21,102,HR,50420,9235.65,2020-10-12,0,1,0
8081,Vivek Rao,Female,35,105,Marketing,88307,10397.89,2017-04-24,13,5,1
8082,Priya Joshi,Male,43,104,Sales,42999,7352.95,2023-12-25,14,4,0
8083,Vivek Kapoor,Female,37,103,Finance,80945,5930.25,2024-04-29,6,5,0
8084,Rohit Mehta,Male,59,103,Finance,141841,22566.19,2016-09-04,14,5,0
8085,Karan Rao,Male,38,106,Operations,110563,18367.91,2023-03-12,3,2,1
8086,Swati Khan,Female,53,107,Admin,70810,7609.95,2024-05-21,8,2,1
8087,Rohit Verma,Male,57,107,Admin,37570,4113.11,2016-07-18,14,4,1
8088,Swati Kapoor,Male,44,101,IT,59701,10658.38,2015-08-16,6,4,1
8089,Simran Das,Female,53,107,Admin,50323,3431.98,2024-04-23,9,3,0
8090,Arjun Das,Male,38,107,Admin,62013,9148.5,2021-02-16,7,5,1
8091,Manish Mehta,Male,25,102,HR,39276,6435.52,2016-04-27,4,3,1
8092,Sneha Patel,Female,54,101,IT,61633,7182.77,2022-08-30,23,4,1
8093,Kavya Joshi,Female,36,105,Marketing,81475,4625.23,2016-05-04,14,2,0
8094,Simran Khan,Male,22,106,Operations,115202,14427.46,2025-05-04,0,2,1
8095,Aditya Reddy,Female,23,103,Finance,76206,11902.57,2020-09-29,2,4,0
8096,Manish Chopra,Male,28,106,Operations,62895,10960.2,2017-06-14,4,2,0
8097,Swati Patel,Male,25,106,Operations,72010,4997.5,2015-09-12,2,3,1
8098,Rahul Singh,Female,40,107,Admin,38823,3362.47,2022-01-16,9,4,0
8099,Arjun Patel,Female,40,103,Finance,110757,19087.43,2019-11-13,9,4,0
8100,Swati Mehta,Male,21,104,Sales,84554,15490.16,2018-02-04,1,2,0
8101,Aditya Iyer,Female,41,102,HR,31635,6001.91,2024-04-30,19,1,1
8102,Swati Khan,Female,22,103,Finance,95868,10469.12,2022-11-15,2,1,0
8103,Priya Rao,Male,56,104,Sales,67718,4959.38,2022-10-24,23,3,1
8104,Amit Patel,Male,46,103,Finance,63179,11113.97,2023-03-03,8,1,1
8105,Nisha Rao,Female,58,103,Finance,107423,18387.3,2014-11-07,26,1,0
8106,Pooja Iyer,Female,29,105,Marketing,93300,14152.18,2022-02-08,8,4,0
8107,Imran Rao,Female,58,102,HR,71244,3577.03,2016-08-17,0,2,1
8108,Amit Kapoor,Female,39,105,Marketing,45771,3332.98,2018-08-14,13,5,0
8109,Rakesh Patel,Male,56,101,IT,75335,11996.23,2020-12-27,17,4,0
8110,Kavya Iyer,Male,23,107,Admin,41236,7950.64,2017-12-11,0,1,1
8111,Manish Khan,Male,30,102,HR,89856,9166.9,2020-04-13,5,5,0
8112,Rohit Kapoor,Female,34,104,Sales,134368,8115.11,2018-10-03,7,1,0
8113,Amit Singh,Female,48,102,HR,38226,6099.85,2021-07-15,23,2,0
8114,Varun Reddy,Female,50,103,Finance,86722,16837.35,2014-03-08,7,1,1
8115,Imran Bose,Male,24,107,Admin,41373,6338.78,2016-12-19,1,3,0
8116,Vivek Mehta,Female,26,102,HR,60289,6619.0,2019-05-23,5,3,1
8117,Anjali Reddy,Female,42,101,IT,167198,23908.96,2023-08-21,21,4,1
8118,Imran Mehta,Male,39,104,Sales,54003,3850.58,2014-03-01,5,2,1
8119,Kavya Gupta,Male,47,103,Finance,94299,9794.15,2022-07-19,5,5,1
8120,Swati Khan,Female,30,102,HR,44532,3012.19,2024-05-28,3,5,1
8121,Varun Verma,Male,40,102,HR,76465,10522.49,2018-12-01,6,3,0
8122,Nisha Das,Male,39,102,HR,42540,8502.07,2014-10-16,18,3,0
8123,Meera Khan,Male,35,107,Admin,30159,2637.03,2025-05-30,15,4,1
8124,Sneha Patel,Male,46,101,IT,135669,18199.44,2018-10-19,15,5,0
8125,Pooja Verma,Male,27,106,Operations,99761,9474.48,2024-11-03,7,4,1
8126,Amit Joshi,Male,25,102,HR,59903,9757.22,2023-10-31,1,4,1
8127,Manish Bose,Female,30,102,HR,33829,5486.05,2015-06-01,1,1,0
